"sy","site","year","hyb","mg_ha","pt_acre","srad_total","ppt_total","susm","tmean","yield"
9,2,2012,55,10.8587803803808,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,3.50388178211135
9,2,2012,55,11.5052858018717,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,3.33814169611786
9,2,2012,59,11.3295367552528,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,16.5770412567298
9,2,2012,59,12.4719055582755,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,17.4369343879748
9,2,2012,59,13.1372412347613,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,15.4112545980349
9,2,2012,60,11.3546437619126,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,8.59271029814417
9,2,2012,60,12.1015772100429,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,9.33182243690885
9,2,2012,60,12.1266842167027,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,9.4359364301406
9,2,2012,73,10.7395220987466,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,12.2209833793345
9,2,2012,73,11.5241160568666,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,12.2070529227694
9,2,2012,73,12.0262561900634,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,13.0191000611836
9,2,2012,74,12.396584538296,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,12.1450860830139
9,2,2012,74,13.5075695829939,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,12.6098795668743
9,2,2012,74,13.658211622953,26000,2.47895962637854,0.961305473071357,143.31109703343,22.4850856552341,10.9457600239496
10,2,2013,10,9.47161826242464,26506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,11.6890769543434
10,2,2013,15,11.0282526753347,27506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,9.45368528864506
10,2,2013,15,11.1914482186237,26506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,9.24998455762361
10,2,2013,15,11.6998651034854,26006,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,7.79366739653366
10,2,2013,15,12.2647727533318,25506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,7.44117572907949
10,2,2013,17,11.7877396267949,25506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,15.3507394968033
10,2,2013,17,12.0262561900634,27506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,17.2915329819256
10,2,2013,17,12.4656288066106,25006,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,16.5423036632281
10,2,2013,36,11.6810348484906,26006,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,22.5647000507429
10,2,2013,47,13.0681969664467,25506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,12.2647881300297
10,2,2013,50,12.4154147932909,26506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,12.424587828333
10,2,2013,50,12.9614921881424,27006,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,12.0651146519858
10,2,2013,50,12.9803224431373,27006,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,10.9674788978718
10,2,2013,50,13.4134183080195,26006,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,11.5776159616951
10,2,2013,50,13.4259718113494,26006,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,11.4686044455174
10,2,2013,51,12.8108501481834,26006,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,9.86097331707489
10,2,2013,51,13.1184109797664,25506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,9.50103825831872
10,2,2013,72,13.9092816895514,26506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,11.0670474296121
10,2,2013,72,13.9971562128608,25506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,13.4905731282904
10,2,2013,84,12.8045733965184,25506,2.41057624137239,2.34085438514427,149.219469981581,20.5536917414821,9.38594322042889
11,2,2014,11,11.29188,26006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,8.40685558136858
11,2,2014,11,11.33581,27506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,9.82424339841218
11,2,2014,11,11.3672,26506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,8.47143311532933
11,2,2014,12,11.61827,25006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,7.07971831521244
11,2,2014,15,10.97804,25006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,6.96126590169357
11,2,2014,15,12.33382,25006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,7.5130132857142
11,2,2014,17,11.08474,27506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,14.9698660132623
11,2,2014,17,12.23967,25006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,15.8568244772969
11,2,2014,42,11.9321,26506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,11.5021923828026
11,2,2014,49,12.27105,26506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,6.4677754694137
11,2,2014,49,12.37775,26506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,8.69000360077895
11,2,2014,51,12.48446,26006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,9.15008707955382
11,2,2014,51,12.67904,26506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,8.98479989200581
11,2,2014,57,12.17062,25006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,9.77306835694031
11,2,2014,57,12.57861,26006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,10.256862497762
11,2,2014,61,11.57433,26506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,9.18705262099769
11,2,2014,61,13.15607,25006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,8.87491591280308
11,2,2014,72,11.84423,25506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,11.1404126643444
11,2,2014,72,12.45935,25006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,11.9109882800474
11,2,2014,72,13.90928,26006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,11.6975615401132
11,2,2014,76,12.87362,27506,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,10.8685243849225
11,2,2014,84,11.80657,26006,2.34961760605794,2.72445949622746,160.611379712518,19.7111502271306,6.69906191992918
12,2,2015,30,9.984288,27506.05,2.40767309953514,3.00934422223266,88.1840898203906,20.9498405534781,4.53586713065356
12,2,2015,42,12.35232,25505.61,2.40767309953514,3.00934422223266,88.1840898203906,20.9498405534781,12.9526636424216
13,2,2016,21,11.92417,26005.72,2.48300298241596,1.09608803566803,134.421349167573,19.2509842561051,8.54775190482965
13,2,2016,21,11.92417,26006,2.48300298241596,1.09608803566803,134.421349167573,19.2509842561051,10.0512780778229
13,2,2016,43,12.99629,25505.61,2.48300298241596,1.09608803566803,134.421349167573,19.8395140979502,14.4310109874566
13,2,2016,43,12.99629,25506,2.48300298241596,1.09608803566803,134.421349167573,19.8395140979502,14.8198079887152
13,2,2016,58,13.35635,25005.5,2.48300298241596,1.09608803566803,134.421349167573,19.2509842561051,15.6497660078997
13,2,2016,58,13.35635,25006,2.48300298241596,1.09608803566803,134.421349167573,19.2509842561051,15.1544716268738
